vatnLnr,name,regine,vassom,elev_m,area_km2,catch_area_km2,vol_est_avail,vol_Mm3,res_time_yr,width_km,aspect_ratio,slp_mean
40387,Koitjønna,308.1ECB,308,577.0,0.1373,10.33,0,0.20863040159721133,,0.07901798123277892,21.98469827740952,3.333173628826531
1137,Rengen,308.1C,308,345.0,21.6559,1112.13,0,433.4935897975865,,0.8139526335646909,23.93576639640044,5.950533577443843
41056,,308.1J,308,674.0,0.0145,0.2,0,0.016286707525316215,,0.0717774379567746,2.8063661523957637,4.1690673828125
41040,Kleammanjaevrie,308.1J,308,623.0,1.2464,6.63,0,5.762994395791713,,0.2157199062875388,26.783867245011205,4.374448914361292
40993,,308.1J,308,616.0,0.0776,2.13,0,0.16728235478474188,,0.11698033789989232,5.668105615745089,4.6648662109375
59351,,213.92Z,213,241.0,0.0302,0.34,0,0.18633956158082016,,0.075929837643046,5.2342270135144515,19.9357855361596
59680,Ráktoailuobbalat,213.AAZ,213,327.0,0.092,3.26,0,0.308162822901637,,0.13434335916532536,5.098910778273151,6.700671714424287
56023,Guhkesluoppal,213.B5C,213,310.0,0.1198,3.47,0,0.5144587292336584,,0.12297867167192272,7.918126232722964,8.433171711101398
59613,,213.B1Z,213,609.0,0.0884,0.28,0,0.7141944729117727,,0.1603859215046011,3.4358516499123053,15.598855064655172
52684,,205.CB7,205,1046.0,0.0637,0.47,0,0.12452938034657901,,0.07801455999909002,10.471913477309313,5.142814937549368
52838,,205.E1Z,205,905.0,0.0523,0.82,0,0.20238467793836262,,0.11567693108561924,3.9075547041195096,9.320148121226918
51025,Femvatnan,193.4,193,595.0,0.037,0.3,0,0.28291930570108326,,0.11814835368513718,2.651688958763192,20.08314191235864
41542,Sør Tostenvatnet,136.B,136,329.0,0.8844,4.89,0,11.563665826844739,,0.22919130119076492,16.835684395321007,13.404241670788581
41470,Storheitjønnin,136.B,136,402.0,0.1181,3.1,0,0.44627477438407487,,0.1075362292431894,10.21161655658322,7.807947272832103
41755,Holmvatnet,135.AB0,135,364.0,0.1387,2.63,0,0.6763051596552924,,0.17886371169707604,4.333994616271857,8.066730439070719
36735,Åsmundvatnet,135.41,135,20.0,0.0923,4.9,0,0.579037961728512,,0.19802616637857656,2.353155748325735,11.00004852484472
4332,Sætertjenn,313.A1A,313,252.0,0.1196,1.87,0,0.2266649775587171,,0.14168147251946728,5.955978487361685,3.453139903933503
4298,Flasjøen,313.J,313,262.0,0.5319,19.55,0,1.5548534886522616,,0.21577197284199268,11.425165348762313,3.2993811119611496
4099,Kjerketjerna,313.A1H2B,313,318.0,0.1893,6.03,0,0.46896932089322396,,0.1560363870485848,7.774126829281295,3.9585501565246046
368,Storbørja,313.B1CD,313,301.0,1.1551,29.85,0,6.477939188019704,,0.20175397929348238,28.377452798251053,5.56310609303653
4321,Eintjenn,313.A1D3,313,175.0,0.0438,1.89,0,0.06280021766420402,,0.14262781266752322,2.15322312860054,3.2316101227959697
371,Nordre Hærsjøen,313.A1C1D,313,228.0,1.1564,8.61,0,8.750182962107978,,0.30969767494008593,12.056787993016345,6.4266714978141035
3184,Lembruvanna,313.E,313,260.0,0.0855,6.79,0,0.24209244872912802,,0.0622339563382478,17.274113343333678,7.328516426556088
34676,Lomtjønnet,104.D52,104,875.0,0.0644,1.41,0,0.06164173157202782,,0.08366927423391568,9.196504909404947,2.4001405744600377
31213,Kleppvatnet,104.32Z,104,329.0,0.0506,0.47,0,0.13306585706993998,,0.08471755108733903,7.051877159310079,7.110215731534091
31591,,104.B3AC,104,1395.0,0.2871,4.9,0,2.8713992989968555,,0.420974856194708,1.6198135783241805,10.366975671496357
31312,Røndølskardvatnet,104.B1,104,757.0,0.1997,7.06,0,2.1916440233702423,,0.2149129311270282,4.324436465225487,15.957239358351332
34515,Nørdre Isløyptjønna,104.C5B,104,1336.0,0.227,6.13,0,2.81733605763325,,0.3535322355993906,1.8162223989369801,14.564284032774905
51091,Haugvatnet,202.12,202,12.0,0.0722,0.08,0,0.07878443367022057,,0.16174284803272618,2.759701048864383,2.0839008644197206
2380,Gahperjávri,194.EB,194,168.0,1.3212,37.48,0,13.024644459709398,,0.2735109551234567,17.66117506795977,8.581980708191816
50807,Daudmannsvatnet,194.G,194,276.0,0.6629,5.26,0,9.524651409431598,,0.26965810780060484,9.116660629410214,14.796911627452683
2385,Storvatnet,194.5B,194,172.0,2.2675,8.24,1,18.209,1.933,0.19811415445775804,57.77308893001484,7.594858308286819
53599,Mádenjonnejávri,209.AZ,209,630.0,0.2544,4.24,0,0.6920098193395338,,0.2524958334328166,3.9901055171412696,3.398891253406747
27329,Rundatjørni,062.CB,062,1171.0,0.0946,0.39,0,0.3099769129151592,,0.06505497237801594,22.3413287477582,8.575488408406576
27148,,062.J,062,1170.0,0.0843,2.16,0,0.40135305561157175,,0.07967130156854413,13.27397832516738,11.951386943822023
27258,Piksvatnet,062.BD,062,1047.0,0.1119,2.05,0,1.1241338860122774,,0.2012625699627506,2.7626982944208023,16.985514039855072
27344,,062.CB,062,1243.0,0.0922,1.16,0,0.3507350112226692,,0.05852991534745278,26.908359744619762,10.464396956699346
27369,,062.CB,062,1163.0,0.169,4.34,0,1.432180184389363,,0.09609139067824202,18.29976817884354,17.242912569145666
16481,Kvannjolvatnet,062.FC1Z,062,1087.0,0.5895,13.89,0,10.74181283968021,,0.2348040837292269,10.691599806296182,20.42670192488705
24607,,035.4G,035,1062.0,0.0366,0.22,0,0.13788693400790478,,0.054413741660008286,12.36123880468376,13.071242496168257
24888,Eikelivatnet,035.3AZ,035,281.0,0.1345,0.61,0,2.271811850521175,,0.310805748520313,1.3920353655319682,23.56282722513089
24435,Heimra Svartavatnet,035.42Z,035,455.0,0.2627,6.01,0,6.917417729482961,,0.26381135987731563,3.775193394377501,34.105569282303
23811,Leirdalsvatna,035.F,035,1132.0,0.6183,34.75,0,6.0039333382385704,,0.14694252537526342,28.63505913074411,12.66009946041154
13550,,035.G,035,1172.0,0.0728,1.61,0,0.3128887387112565,,0.06487049465699513,17.29480013276317,12.018709176485656
24487,,035.4J,035,1081.0,0.1638,1.22,0,0.6463385257716657,,0.1214701411258009,11.099990250433518,7.248517393977357
1853,Kaldevatn,035.DB,035,1115.0,1.327,15.76,0,30.084084470145278,,0.20602206901797704,31.264920274163824,22.4445156075449
43929,Stor-Oksvatnet,162.7B,162,543.0,0.5724,3.08,0,8.685738215476594,,0.2608072914064522,8.415571884612227,16.37301948051948
46606,Skarsvatnet,162.7A4,162,162.0,0.292,145.08,0,2.1728225229664284,,0.2278862495381595,5.623388261226739,9.628292272586634
804,Mangevatnet,162.62B,162,473.0,1.3086,8.56,0,15.551079514845703,,0.29106431636652674,15.445955955852419,10.174861512785943
27782,,048.DB2Z,048,1366.0,0.0497,0.3,0,0.24259377919307995,,0.08082447889431732,7.602017229654162,13.707389914772728
23382,Søre Dyrskarvatna,048.F4,048,1154.0,0.2235,1.53,0,2.7912544473454033,,0.21394002279957797,4.883448444957398,17.80218176927395
27807,,048.D0,048,1166.0,0.045,0.29,0,0.20866566408321632,,0.06862965596697712,9.558494983358559,14.149405907489562
1702,Reinsnosvatnet,048.DB21,048,594.0,3.3545,120.25,0,125.91685931249913,,0.5367534615941301,11.643298253595443,21.310938360144352
1705,Steinavatnet,048.F1B,048,1050.0,1.0311,4.3,0,15.523276740830253,,0.19438107894341883,27.288296968480346,15.9410438902841
23293,Vetlavatnet,036.G2,036,928.0,0.0454,1.16,0,0.2093891062813744,,0.06929932671422118,9.45250070872243,13.990546226501465
23735,,036.B5AC,036,1251.0,0.1073,0.86,0,0.8587417119252955,,0.05777849451542727,32.14372320228726,21.81640625
11780,,036.HB,036,1261.0,0.035,4.36,0,0.045691187342136265,,0.06702848517738177,7.787625040997541,4.1096343994140625
12589,,036.CH,036,1233.0,0.0735,0.93,0,0.4692785618330766,,0.11086600774481498,5.976649373854575,14.684539990966273
23931,Midtstølvatnet,036.A11B,036,375.0,0.4618,7.71,0,5.9143228275668065,,0.10137094951444192,44.94181072334182,20.661613404281496
1875,Holmavatnet,036.BAE,036,1058.0,10.8166,54.29,0,309.2360587230535,,0.366272679676543,80.6271710436766,14.37817484690283
1871,Kaldevatn,036.FD,036,1205.0,2.7566,14.8,0,50.26714294600239,,0.35542999173557943,21.820790985849115,12.409034001861103
26376,Sandvikavatnet,064.72,064,10.0,0.4428,2.17,0,5.830481485200932,,0.1915589347255635,12.06657167298664,16.84680949642127
26240,Klefjellvatni,064.5A,064,415.0,0.1849,1.15,0,4.297437395783862,,0.2375618913911351,3.275744644704693,33.74751970409292
25885,Nedre Sørdalsvatnet,064.C5B,064,756.0,0.4746,7.62,0,9.853951140266181,,0.36843213819319864,3.4962367765123523,20.647895361577795
26346,Husdalsvatnet,064.6,064,51.0,1.1057,8.66,0,29.640979337350146,,0.22940797773479682,21.01066274737111,26.644971613949718
29038,Åsabotnvotni,064.C4B82,064,1019.0,0.3686,3.46,0,6.1757939832219835,,0.20977882556361604,8.376635315659433,21.705170564627732
18887,Juklevatni,049.BB5C,049,1430.0,0.3881,3.17,0,3.3933073189106926,,0.19701761976304388,9.999175505757703,11.274111029831573
15587,Norddalsvatnet,072.C2E,072,1435.0,1.1212,5.71,0,9.939494437130172,,0.2631693195482758,16.18820311655362,8.098540395463965
15895,Sleipåvotni,072.DA3Z,072,1506.0,0.1908,1.07,0,1.315561515393044,,0.12608193769303455,12.003656275542337,12.251696105072464
16482,,072.2H6,072,1408.0,0.2905,3.97,0,2.6131654985177755,,0.18026792891010357,8.93822950244142,12.801385706732464
16510,,072.2H6,072,1234.0,0.2658,23.35,0,2.2349888642917564,,0.2405784358693494,4.592120432078755,10.917026409965581
15918,,072.DAB,072,1524.0,0.0461,0.78,0,0.2033345212628683,,0.10177353619306095,4.45399763090126,11.510734544836957
15657,Øvre Leitevatnet,072.C2AAB,072,1374.0,0.0565,1.12,0,0.18474469932586665,,0.06110721748657788,15.122230976673164,9.822536708138795
15906,Sleipåvotni,072.DA3Z,072,1401.0,0.4271,9.85,0,3.2931013238060305,,0.15315783222515744,18.208142084359764,10.675659021851564
1512,Store Liavatnet,072.DAB,072,1498.0,2.8883,9.11,0,46.69676357251235,,0.3542535810420775,23.015012438192354,10.868144912465146
16235,Hednedalsvatnet,072.CC,072,1260.0,1.1474,23.85,0,11.618562027287604,,0.37058646483570956,8.355015364207999,8.109005424415832
16336,,072.JC,072,1454.0,1.6349,10.89,0,17.431343802543957,,0.14609102235383542,76.60421523040134,11.260086739037888
22913,Heiavatnet,040.2,040,25.0,0.1393,0.59,0,0.31953037036988,,0.15381089416957805,5.887851781137107,3.936420811302049
22030,,042.E21,042,1051.0,0.1456,0.54,0,1.2340853901291975,,0.10371206828390933,13.536568825213072,17.31564239083904
23377,,042.3C,042,911.0,0.0193,2.79,0,0.06599517746867388,,0.04142344614030813,11.272338157096494,15.131417569247159
23395,Vierdalsvatnet,042.24,042,830.0,0.0459,0.74,0,0.26380060902880753,,0.12170848558579705,3.1001238282830825,14.123719492975503
1482,Sandvatna,042.C1B2,042,798.0,0.2551,4.65,0,3.278500636097902,,0.13413651550995553,14.178397476774464,21.26044039373373
26786,Knappatjørna,056.4,056,,0.0453,0.23,0,0.20268905814360047,,0.06722635043853481,10.02190020956551,13.72599817494877
26930,Storavatnet,056.21,056,16.0,0.0743,0.63,1,0.6461755364920779,,0.12404008662910346,4.828496778577792,19.278168489844532
37217,Holtvatnet,119.820,119,236.0,0.0467,1.58,0,0.14182449590925927,,0.08946237577207428,5.841172334184407,8.219263612477638
37307,Nedre Hanstjørna,119.6B,119,194.0,0.0663,2.57,0,0.29861159635371615,,0.14818116128600325,3.019407907602095,9.405956275689071
37262,Lauvvatnet,119.8C,119,108.0,0.1873,5.35,0,1.8803204655207895,,0.17553746134435022,6.078811695958932,15.951519436306423
37343,Botntjørna,119.611B,119,332.0,0.0613,0.77,0,0.3120988661210174,,0.12650313730993545,3.833626925066669,11.528072633605072
37568,Midtvatnet,119.3C,119,458.0,0.1043,1.84,0,0.44118357922794194,,0.14411348640305655,5.019700267410679,8.061325403928018
37360,,119.61B,119,451.0,0.1364,0.89,0,0.9601198501598647,,0.12663927025348926,8.50740011015747,13.457999146757679
1743,Hærlandsvatnet,084.2B,084,21.0,1.38,10.15,0,25.196687792297396,,0.217508716711027,29.16943927703205,17.454783689504914
28354,Einevollsvatnet,084.724,084,281.0,0.0428,2.75,0,0.34745124975426145,,0.20683287444224402,1.0,16.710890718562876
29566,Gjesdalsvatnet,084.E1C,084,764.0,0.2265,2.21,0,2.5894698894775954,,0.27974711581232486,2.894764445994316,14.640143138111888
28406,Tobbedalsvatnet,084.520,084,673.0,0.0568,0.57,0,0.39455725868426905,,0.12055143979400795,3.9107678105459636,16.424873459507044
28517,Sætrevatnet,084.21,084,14.0,0.2614,5.03,0,4.290413951994066,,0.2502501669936032,4.174404546936543,21.444840096748187
29516,,084.F2E,084,1306.0,0.1662,1.26,0,1.9709530992657243,,0.1961406989326575,4.32094562438138,18.631367391821207
1751,Trodalsvatnet,084.7BB,084,417.0,1.2241,7.02,1,42.82,2.685,0.2993083670547174,13.663957184815912,26.459229390681003
28322,Nordvatnet,084.AC,084,889.0,0.071,1.53,1,1.0739121757983805,,0.2664522772468493,1.0,25.698486454557223
1734,Jølstravatnet,084.E41,084,207.0,39.266,273.22,1,3548.0,3.81571413,1.1238917149490817,31.08618674698855,24.61788582119872
36440,Vasslivatnet,116.1,116,306.0,0.0485,0.92,0,0.08847952840377542,,0.06445557614443648,11.682671598161457,5.471803392682757
36395,Åkvikvatnet,116.4,116,16.0,0.1831,1.45,0,0.9168502036500954,,0.1322397510849177,10.472965168766311,8.744338142344779
36430,Rostolvatnet,116.1,116,445.0,0.1157,0.85,0,1.065719160717808,,0.168760358725769,4.063757833569939,16.492601318359377
972,Heimsvatnet,116.8B,116,44.0,1.0528,10.6,1,20.34256184774738,,1.0260697193415853,1.0,10.89300346675071
65100,Lunnevatnet,246.FAB,246,165.0,0.1527,14.13,0,0.588244562754538,,0.16385627763226956,5.6878137279939205,6.410756982397051
64967,Urdtjørna,246.CBA,246,132.0,0.1532,0.84,0,0.6760123318290705,,0.18186744640216934,4.631656604861931,7.077824817178978
2447,Sámetjávri,246.CC,246,96.0,7.5698,85.94,0,71.57828643872348,,0.5909113480984516,21.678928698001727,4.168326554557051
1655,Gjerlands-Isvatnet,083.EAB,083,937.0,2.0068,8.45,0,93.17700868858226,,0.7273520571184902,3.793291336440833,26.463036949878823
29599,Nes-Isvatnet,083.E4,083,984.0,0.0752,1.21,0,0.8049033436749267,,0.1410237923547738,3.780777553658367,22.66005108173077
28512,,083.B8,083,517.0,0.0262,0.26,0,0.08762873643646571,,0.07481959271184654,4.67318344104739,11.033854166666666
29717,Steinbotsvatna,083.CB,083,913.0,0.4362,14.94,0,5.087256631008196,,0.14397266965973077,21.04619145238795,16.63512399655963
29560,Femtevatnet,083.G,083,928.0,0.89,7.07,0,27.823307264481645,,0.5802212519373372,2.6437614045055793,23.00656421554464
1983,Fyllingsvatnet,101.6B,101,43.0,4.4018,39.91,0,88.85029550672839,,0.37034171275871053,32.09386102194355,12.224022086650137
31447,Svartevatnet,101.31Z,101,340.0,0.0552,0.64,0,0.2437074322457386,,0.10666878475562963,4.8526795460256,10.87460367622679
20353,Snorestadtjørnane,028.3BZ,028,,0.0837,3.18,0,0.46834474795671127,,0.09703421511037152,8.891193823459853,13.110126953125
20096,Ergavatnet,028.4C,028,4.0,1.2636,79.1,0,4.9959759001645825,,0.26765230826961517,17.638457082881597,3.4216427561016807
20262,Kringlelitjørna,028.E,028,220.0,0.0779,2.71,0,0.4850360142141119,,0.13121205863968363,4.522320458582203,13.251500279806786
19887,Øvre Bergsvatnet,028.CB,028,342.0,0.1124,0.6,0,0.9931368236343824,,0.10287249870392551,10.619155034508077,19.195107421875
39029,Okstjønna,307.3BC7,307,478.0,0.0409,0.48,0,0.19149785477738884,,0.05659355935289884,12.770620509787477,15.704823965645248
38924,,307.3BE2B,307,654.0,0.0517,0.21,0,0.1560922637051826,,0.06223978703236738,13.348771836355956,9.167543894974227
38975,Laagkoenjuenientjonne,307.3BC5D,307,682.0,0.0312,0.54,0,0.06544518041979094,,0.055955423039259655,9.952766182510793,7.34443359375
38623,,307.3F4AZ,307,861.0,0.0297,0.44,0,0.08187611291486808,,0.11146054084961306,2.388570044970036,7.564512990900383
39356,Hesjidalstjønna,140.B2,140,20.0,0.0179,0.32,0,0.09135053106786502,,0.1337820983913591,1.0,14.855963992489817
39647,Gravvatnet,140.420,140,141.0,0.2007,3.41,0,1.284249845481251,,0.10630157131030826,17.758850129921548,11.972826857629041
1941,Rotevatnet,094.6B,094,47.0,1.401,30.7,0,26.88131603780283,,0.6860528142991613,2.9765884331193186,11.829726365251544
31098,Byrjevatnet,094.D,094,468.0,0.0615,1.56,0,0.3736461177376206,,0.22583125351166553,1.2061291436488242,11.079272672385077
36971,Ryvatnet,134.32Z,134,37.0,0.6,7.37,0,6.591732252481061,,0.23565511162018327,10.803590525026214,12.08880485979261
21042,Lauvåsvatnet,027.6B,027,,0.0687,0.73,0,0.34855082213081345,,0.09384294832862528,7.803785247944053,12.545459618506493
20008,,027.AD,027,738.0,0.0769,8.62,0,0.5683217236734085,,0.1276971768579087,4.7175269890410165,16.01211812033582
20020,Øvre Skeidsvatn,027.AD,027,691.0,0.2297,2.94,0,3.0109696961584786,,0.20254968565457604,5.598565863086683,18.986159857865363
20451,Lomstjørni,027.BA,027,242.0,0.0582,2.96,0,0.34500222376400613,,0.09426326378093597,6.555515504686711,15.244370090505464
20425,,027.AC0,027,686.0,0.0504,0.69,0,0.2396668262285163,,0.08410542158569712,7.1218287100607425,13.10467998798077
20487,Holatjørna,027.AC0,027,612.0,0.073,0.27,0,0.6928811936208427,,0.13646000860716123,3.9204018976080834,20.417314520078353
20986,Glessjor,027.3CD,027,204.0,0.2673,8.96,0,4.220118896249725,,0.2941907344901825,3.088387900131732,19.28215733123639
20576,Lille Svartevatn,027.3F,027,509.0,0.0381,4.49,0,0.18392549154112306,,0.06048411794753272,10.42181511334817,16.053086289414413
20180,Kråtjørni,027.D6B,027,535.0,0.052,1.71,0,0.24444967808197735,,0.08108765605311408,7.905516051088098,13.04170234375
20251,Skjelbreidtjørna,027.D60,027,240.0,0.0572,1.04,0,0.40768680149259834,,0.15311153406088213,2.4401338858747685,15.373895021024465
20694,Butjørnane,027.7CC,027,219.0,0.1259,4.87,0,0.7486512888078874,,0.16368197556904696,4.698905590334884,10.450216430450029
20686,Hellevatnet,027.B1,027,310.0,0.0782,1.43,0,0.8773449101854764,,0.23557310253872624,1.4092769107377303,19.40004256526674
20242,,027.ACZ,027,704.0,0.0512,0.43,0,0.35597683822571236,,0.09829984795843882,5.296398496357487,18.17531915417981
20545,Røyslandsvatnet,027.BD,027,229.0,1.0696,34.87,0,16.07642517852298,,0.2327510762867906,19.744749903258178,14.741063920454545
1535,Revsvatnet,027.1G,027,158.0,1.407,7.66,0,32.163942119426466,,0.23252280268050907,26.022646537351932,21.340597401494566
1526,Hofreistæ,027.C3,027,166.0,2.7751,257.62,1,96.6,0.14985882,0.8757025646480587,3.6187890408367256,18.880292313625958
20070,Indra Vinjavatnet,027.D8,027,192.0,1.0724,15.78,1,39.0,0.0920865,0.29122518069352554,12.643975348799087,32.64157283529998
21990,Skartveitvatnet,054.5,054,125.0,0.0916,15.74,0,0.7754259636426714,,0.08087997650629009,14.006448742546919,21.063118891460906
21989,Vermedalsvatnet,054.62,054,70.0,0.06,3.62,0,0.41128177102502916,,0.08917402318233753,7.549216355089921,17.94984634695291
41814,Giskåstjønna,128.AA4Z,128,204.0,0.0919,3.91,0,0.16248269964127401,,0.07809811020765756,15.061476180705109,4.274704953457447
930,Snåsavatnet,128.C10,128,22.0,122.1736,1433.55,1,5500.0,3.5,1.40333948972782,62.03714901447448,10.092270123873375
28562,Småtjørna,082.A3,082,41.0,0.2279,1.42,0,1.9139893083540376,,0.19372194264069037,6.0739816803993145,12.250069037710645
28816,Gåsevatnet,082.1B,082,167.0,0.0668,0.35,0,0.2796531627565252,,0.08736610331537437,8.748623673496086,10.64807869908147
1643,Langesjøen,082.3B,082,20.0,1.1998,8.43,0,16.689920592157367,,0.25745439162129014,18.101027147900638,12.773818866616239
45761,,167.DB,167,760.0,0.36,8.94,0,2.192722297581658,,0.23711286056429148,6.403506418993394,7.372446264946712
59260,,218.AAB,218,370.0,0.0528,0.79,0,0.18383853109869208,,0.06463083424424093,12.633018687790724,10.410725911458334
59291,,218.AAA,218,382.0,0.0514,0.12,0,0.2996589778073586,,0.19600558750255428,1.337767199744371,11.660808107508354
59345,Luomojávrrit,218.C,218,338.0,0.2182,3.39,0,2.214879878797453,,0.29487329346982405,2.5092366544136344,12.806122316481995
28999,Blåfjellvatnet,069.7AC,069,695.0,0.352,1.34,0,5.655407838747082,,0.18180924945825705,10.648283904427853,22.177169772178637
25776,Botnavatnet,069.31Z,069,455.0,0.1535,1.56,0,1.576283615198728,,0.17300686164414425,5.129644803388379,17.157232822516026
25774,,069.7D,069,761.0,0.1553,2.93,0,0.8804590961904666,,0.1010764218938055,15.199707666830978,11.408814629723347
29015,,069.8A2Z,069,1117.0,0.0383,0.36,0,0.2799742625471348,,0.08782835603245001,4.9601510520182845,21.29545847039474
28881,Dyttingane,069.8A20,069,695.0,0.0769,1.66,0,0.14846952743164463,,0.08252479379706207,11.290919547829978,4.766461426456605
46677,,304.C4B,304,938.0,0.0718,1.91,0,0.3935733493817066,,0.15538113937299136,2.9719311170571485,11.102027354774224
62563,Prestelvvatnet,237.2,237,311.0,0.1158,0.97,0,0.5203667323089862,,0.2366627143466911,2.0669727548838788,6.941374461464815
2423,Oarddojávri,237.C3,237,223.0,2.2943,52.88,1,9.731,0.18,0.4591179317325058,10.884109712917173,12.98700161637931
48184,Botnvatnet,177.34Z,177,75.0,0.1713,1.88,0,1.9062607655675274,,0.2568632484263318,2.596200716112181,15.647890706408475
47746,Trollvatnet,177.73Z,177,197.0,0.2268,0.78,0,3.5489440740053335,,0.2073850316914359,5.273741793827145,22.63115869926522
19504,,030.B0,030,1041.0,0.0535,0.18,0,0.10711824115389942,,0.04980297564515479,21.569476488897845,6.496347693594647
19772,,030.2B,030,851.0,0.0394,0.44,0,0.1475701542820357,,0.04882542080512564,16.52835255548112,13.320213857323232
19912,Kalledalsvatnet,030.2A2C,030,700.0,0.0914,2.66,0,0.8114581444714672,,0.1488666214266907,4.12381640940426,17.547800812007875
19930,Holmavatnet,030.2A1,030,682.0,0.0805,0.7,0,0.39540089557039315,,0.10731813374292154,6.985559027123674,11.132198157412628
19748,,030.2C1,030,845.0,0.0363,0.72,0,0.1150707989890629,,0.06644265924988801,8.215708622976543,10.165299559941067
19882,,030.2A2C,030,771.0,0.0508,1.54,0,0.21835097147512755,,0.0455176395557465,24.54049034150964,14.896134606186225
19566,Langatjørn,030.B0,030,910.0,0.0483,0.97,0,0.3200097664698218,,0.0624848001187604,12.383541807221395,20.82141267800633
19615,,030.2C2C,030,944.0,0.1107,1.29,0,0.8042530213678621,,0.086078450599676,14.945269689821957,16.861079545454544
19569,Tjørna,030.42Z,030,325.0,0.0324,3.71,0,0.09252997086876973,,0.17989244828529222,1.0,6.413790361596904
57217,Dåggejåkjavrit,224.DD,224,450.0,0.1394,2.79,0,0.20794338827914083,,0.16381917911663085,5.194379093193455,2.4708263248958975
56475,Čoalbmejávri,224.A0,224,133.0,0.3796,13.06,0,3.9632849570102544,,0.19230803143309505,10.265301431139095,13.717714838966446
57172,Idjavárjávri,224.DBD,224,278.0,0.0872,18.48,0,0.11129267590857977,,0.1338244855777772,4.871124903085119,2.5227224214480874
56723,,224.H3,224,315.0,0.0617,1.62,0,0.025686960691303766,,0.06923950194449335,12.864785701832888,1.107976797755091
52879,Mallajavrrit,204.C0,204,,0.036,0.33,0,0.09220731160016894,,0.18971096541865617,1.0,5.492483038651316
51996,Kalddalsvatnet,204.1,204,477.0,0.0951,2.41,0,0.9556463169215631,,0.16332208422715846,3.5648589045360684,19.06868184480894
45398,,303.AE2Z,303,877.0,0.1933,6.78,0,0.8479270275809974,,0.10233548670638581,18.45593272903263,8.313879475763763
45963,Hurrejávre,303.D,303,960.0,0.7962,11.99,0,4.910570875558583,,0.15529772283149512,33.012052195033824,7.356596123417722
27014,Hammarsvatnet,046.51B,046,549.0,0.0367,0.24,0,0.1339006687184849,,0.07107580707128125,7.262346672971937,11.419444208559783
27659,Insta Bukkaspelvatnet,046.4BB,046,1064.0,0.1964,1.69,0,1.958081995341979,,0.08393307323642407,27.885893964857047,20.746950916519435
27045,Tveitedalsvatnet,046.2Z,046,936.0,0.2936,2.97,1,5.227,0.741,0.21102362169504063,6.593674446468696,27.860841236451797
22519,Krossvikevatnet,041.1B,041,37.0,0.1413,1.49,0,0.7194977307045421,,0.10941459200459236,11.798894438867348,10.123861516672807
22511,Mannavatnet,041.1B,041,30.0,0.1925,0.96,0,0.6314317479864966,,0.15615325605953578,7.89446254406155,5.259119938946015
1476,Vigdarvatnet,041.1B,041,10.0,7.3612,90.49,0,145.65148197769412,,0.2516861199391549,116.20690293707985,12.37703434378043
40167,Erlandstjønna,137.60,137,168.0,0.0302,0.17,0,0.2125398213031059,,0.08374971171765352,4.301247571578743,21.98207662563131
39773,Utvordvatnet,137.730,137,29.0,0.115,0.8,0,1.0042778287803913,,0.18991453351521595,3.189301588481024,14.949101981105471
40764,Seterlangvatnet,137.5Z,137,280.0,0.1537,0.75,0,0.5751710361827,,0.09298698552199747,17.776938830958045,7.70658266378883
47133,Rundvatnet,178.74B,178,281.0,0.1979,1.52,0,4.466516560105792,,0.44481839552786634,1.0,25.41513445793337
47364,Kjerringnesdalsvatnet,178.51Z,178,36.0,0.3525,27.4,0,1.5680914654345235,,0.25972136169699556,5.226170179924871,5.182657877604167
38667,Vasslivatnet,143.72,143,29.0,0.2044,1.13,0,1.7872139682149037,,0.20037095763753676,5.091007043764239,12.911556983265907
731,Kvernvikvatnet,141.1A,141,11.0,1.3064,4.89,0,32.19118505444094,,0.29293636668515877,15.223993796364526,21.461688508064515
39069,Grønnlivatnet,141.C,141,200.0,0.413,3.46,0,4.916237411560135,,0.17838066072973424,12.97882321061717,15.849587117165242
39071,Langvatnet,141.C,141,285.0,0.0794,0.75,0,0.42780955705822166,,0.08350277818949264,11.393534217012373,13.510030085403727
38926,Setertjønna,141.C,141,220.0,0.0846,2.05,0,0.2379296298183166,,0.13347956170707126,4.74802484552777,5.718881593528369
29843,Kollsetevatnet,077.3A,077,829.0,0.0317,0.59,0,0.10780934216412892,,0.06371455034706211,7.806646689455272,11.440951971622562
1605,Dalavatnet,077.3B,077,395.0,2.3095,111.51,0,35.394298998223626,,0.3364871455685585,20.3976587605164,11.023498984845947
29862,Storavatnet,077.5BB,077,826.0,0.123,1.85,0,0.35534953477662556,,0.059543097968026704,34.70265259467577,7.354623792918455
52307,Vuođđojávrrit,208.B7Z,208,821.0,0.1168,1.67,0,0.1634873202384584,,0.11626351239334637,8.639984414440306,2.74206635306354
52496,Gáhkkorjávri,208.D1,208,667.0,0.3127,2.55,0,1.169357159079077,,0.19415159761319722,8.296232580055852,4.97424296849968
26917,Øyjordsvatnet,053.10,053,73.0,0.1323,3.5,0,0.8351704029283727,,0.16072553038847187,5.120364339532395,11.066143470353566
27008,Svinasteinstjørna,053.72,053,64.0,0.0584,0.2,0,0.7681928251837428,,0.15759526598230655,2.3524067174350574,28.390404110863095
2016,Myklavatnet,052.7AB,052,814.0,1.7884,11.24,0,49.343437528468186,,0.3328848711164274,16.138995538475037,21.4166167322947
